Date,Price,Open,High,Low,Vol.,Change %
10/1/2015,1113.7,1114.5,1118.5,1110.3,83.39K,-0.13%
9/30/2015,1115.2,1127.2,1127.7,1110.8,156.47K,-1.03%
9/29/2015,1126.8,1131.4,1134.3,1123.5,105.55K,-0.43%
9/28/2015,1131.7,1146.9,1146.9,1127.5,0.21K,-1.21%
9/25/2015,1145.6,1149.7,1149.7,1141.6,0.21K,-0.73%
9/24/2015,1154,1130.2,1154.9,1130.2,0.20K,1.98%
9/23/2015,1131.6,1124.6,1132.5,1121.7,0.06K,0.60%
9/22/2015,1124.9,1132.5,1135.0,1121.0,0.11K,-0.71%
9/21/2015,1133,1138.3,1139.2,1131.3,0.06K,-0.44%
9/18/2015,1138,1130.5,1139.5,1128.6,0.03K,1.87%
9/17/2015,1117.1,1120.8,1131.8,1116.3,0.03K,-0.17%
9/16/2015,1119,1105.1,1121.9,1105.1,0.01K,1.49%
9/15/2015,1102.6,1106.9,1107.5,1102.5,0.03K,-0.45%
9/14/2015,1107.6,1107.4,1108.1,1104.0,0.02K,0.39%
9/11/2015,1103.3,1111.1,1111.1,1104.0,0.01K,-0.54%
9/10/2015,1109.3,1109.4,1111.6,1109.4,0.01K,0.66%
9/9/2015,1102,1116.7,1116.7,1103.9,0.03K,-1.68%
9/8/2015,1120.8,1117.5,1124.5,1117.5,0.02K,-0.02%
9/7/2015,1121,1123.0,1126.0,1114.7,142.51K,-0.01%
9/4/2015,1121.1,1125.0,1126.7,1117.5,0.03K,-0.28%
9/3/2015,1124.2,1127.9,1127.9,1126.6,0.01K,-0.80%
9/2/2015,1133.3,1134.6,1134.6,1131.7,0.01K,-0.54%
9/1/2015,1139.5,1139.8,1141.0,1139.8,0.01K,0.64%
8/31/2015,1132.2,1127.7,1130.2,1127.3,0.02K,-0.13%
8/28/2015,1133.7,1133.7,1133.7,1133.7,152.11K,1.02%
8/27/2015,1122.2,1124.2,1128.0,1116.9,8.49K,-0.18%
8/26/2015,1124.2,1139.6,1145.6,1116.6,13.24K,-1.20%
8/25/2015,1137.9,1154.8,1155.5,1133.9,10.82K,-1.32%
8/24/2015,1153.1,1159.2,1169.1,1145.0,7.56K,-0.53%
8/21/2015,1159.2,1152.9,1167.0,1148.1,6.83K,0.56%
8/20/2015,1152.8,1132.6,1153.2,1131.7,12.27K,2.23%
8/19/2015,1127.6,1116.7,1133.8,1115.5,10.72K,0.99%
8/18/2015,1116.6,1116.7,1120.2,1108.4,3.98K,-0.13%
8/17/2015,1118.1,1113.2,1121.8,1112.8,3.41K,0.51%
8/14/2015,1112.4,1114.9,1120.0,1110.9,3.74K,-0.26%
8/13/2015,1115.3,1125.0,1126.0,1112.9,4.41K,-0.71%
8/12/2015,1123.3,1108.0,1125.3,1101.0,7.03K,1.43%
8/11/2015,1107.5,1103.6,1118.5,1093.2,6.01K,0.34%
8/10/2015,1103.8,1092.8,1108.2,1088.8,5.73K,0.91%
8/7/2015,1093.8,1089.0,1098.7,1081.1,6.21K,0.37%
8/6/2015,1089.8,1084.0,1093.1,1082.9,3.01K,0.41%
8/5/2015,1085.3,1086.9,1091.3,1081.7,6.02K,-0.46%
8/4/2015,1090.3,1085.1,1093.8,1079.8,3.54K,0.12%
8/3/2015,1089,1094.5,1097.0,1084.8,4.49K,-0.52%
7/31/2015,1094.7,1087.8,1102.5,1079.1,7.93K,0.58%
7/30/2015,1088.4,1095.2,1097.3,1081.3,8.99K,-0.40%
7/29/2015,1092.8,1094.7,1101.0,1089.1,1.30K,-0.32%
7/28/2015,1096.3,1094.4,1097.5,1090.9,0.95K,-0.03%
7/27/2015,1096.6,1099.7,1104.2,1088.0,0.83K,1.00%
7/24/2015,1085.7,1089.7,1101.0,1073.0,1.49K,-0.78%
7/23/2015,1094.2,1093.6,1105.0,1086.4,0.86K,0.23%
7/22/2015,1091.7,1100.3,1102.0,1086.6,0.47K,-1.09%
7/21/2015,1103.7,1097.7,1108.0,1096.8,0.62K,-0.31%
7/20/2015,1107.1,1131.3,1131.4,1088.8,0.98K,-2.22%
7/17/2015,1132.2,1144.2,1144.2,1130.2,0.63K,-1.06%
7/16/2015,1144.3,1148.2,1148.2,1141.7,0.28K,-0.31%
7/15/2015,1147.9,1155.8,1155.8,1143.9,0.30K,-0.53%
7/14/2015,1154,1155.2,1159.5,1153.0,0.10K,-0.16%
7/13/2015,1155.9,1161.8,1163.4,1151.0,0.33K,-0.22%
7/10/2015,1158.4,1159.5,1165.0,1158.1,0.19K,-0.11%
7/9/2015,1159.7,1157.8,1167.4,1157.5,0.30K,-0.37%
7/8/2015,1164,1154.8,1163.2,1146.6,0.38K,0.95%
7/7/2015,1153.1,1169.0,1169.0,1151.0,0.13K,-1.76%
7/6/2015,1173.7,1164.5,1174.1,1162.5,0.08K,0.04%
7/3/2015,1173.2,1173.2,1174.4,1161.9,141.90K,0.78%
7/2/2015,1164.1,1163.0,1167.6,1157.2,0.03K,-0.50%
7/1/2015,1169.9,1171.9,1173.0,1168.0,0.01K,-0.20%
6/30/2015,1172.3,1177.5,1177.9,1169.8,0.03K,-0.61%
6/29/2015,1179.5,1179.5,1179.5,1179.5,145.71K,0.54%
6/26/2015,1173.2,1172.5,1178.0,1167.1,107.92K,0.12%
6/25/2015,1171.8,1174.1,1177.3,1170.5,88.85K,-0.09%
6/24/2015,1172.9,1177.6,1179.7,1168.1,118.45K,-0.31%
6/23/2015,1176.6,1185.3,1187.7,1175.6,122.25K,-0.63%
6/22/2015,1184.1,1199.7,1200.8,1181.6,127.15K,-1.48%
6/19/2015,1201.9,1201.8,1204.0,1198.0,86.06K,-0.01%
6/18/2015,1202,1184.2,1205.7,1183.1,190.69K,2.14%
6/17/2015,1176.8,1181.1,1188.8,1173.9,101.55K,-0.35%
6/16/2015,1180.9,1185.3,1187.4,1175.4,100.20K,-0.41%
6/15/2015,1185.8,1180.0,1190.2,1171.9,129.83K,0.56%
6/12/2015,1179.2,1180.8,1183.7,1175.6,86.35K,-0.10%
6/11/2015,1180.4,1185.7,1187.4,1174.8,114.93K,-0.52%
6/10/2015,1186.6,1175.8,1191.8,1174.3,124.68K,0.76%
6/9/2015,1177.6,1173.2,1182.3,1171.8,91.63K,0.34%
6/8/2015,1173.6,1170.8,1177.1,1168.5,107.09K,0.47%
6/5/2015,1168.1,1176.5,1178.0,1162.1,150.68K,-0.60%
6/4/2015,1175.2,1185.8,1186.6,1172.4,155.46K,-0.82%
6/3/2015,1184.9,1193.8,1195.6,1179.1,124.18K,-0.80%
6/2/2015,1194.4,1189.5,1196.4,1185.8,111.47K,0.48%
6/1/2015,1188.7,1189.8,1204.7,1184.0,171.25K,-0.09%
5/29/2015,1189.8,1188.1,1194.4,1186.0,102.17K,0.08%
5/28/2015,1188.8,1188.0,1192.8,1180.2,150.00K,0.24%
5/27/2015,1186,1187.6,1190.0,1184.0,0.76K,-0.11%
5/26/2015,1187.3,1205.7,1208.5,1185.4,0.43K,0.03%
5/25/2015,1186.9,1205.2,1208.2,1184.8,244.62K,-1.45%
5/22/2015,1204.4,1206.6,1214.0,1202.0,0.71K,-0.02%
5/21/2015,1204.6,1210.0,1210.9,1202.0,0.16K,-0.38%
5/20/2015,1209.2,1209.5,1213.0,1207.5,0.15K,0.17%
5/19/2015,1207.2,1224.0,1224.0,1206.0,0.26K,-1.70%
5/18/2015,1228.1,1224.0,1232.3,1222.3,0.14K,0.19%
5/15/2015,1225.8,1219.4,1226.0,1212.5,0.07K,0.01%
5/14/2015,1225.7,1213.5,1226.8,1212.8,0.14K,0.57%
5/13/2015,1218.7,1192.7,1218.0,1191.5,0.07K,2.16%
5/12/2015,1192.9,1183.1,1194.5,1181.4,0.04K,0.79%
5/11/2015,1183.5,1189.3,1191.1,1180.1,0.05K,-0.50%
5/8/2015,1189.4,1183.0,1191.0,1182.0,0.03K,0.57%
5/7/2015,1182.7,1190.7,1190.7,1181.0,0.02K,-0.68%
5/6/2015,1190.8,1195.8,1195.8,1190.0,0.02K,-0.24%
5/5/2015,1193.7,1190.0,1197.8,1190.0,0.02K,0.54%
5/4/2015,1187.3,1178.1,1192.5,1177.5,0.04K,1.05%
5/1/2015,1175,1175.5,1175.5,1171.2,0.01K,-0.67%
4/30/2015,1182.9,1205.1,1205.5,1180.0,0.05K,-2.28%
4/29/2015,1210.5,1210.5,1210.5,1210.5,141.08K,-0.28%
4/28/2015,1213.9,1201.6,1214.9,1198.6,157.58K,0.89%
4/27/2015,1203.2,1179.3,1206.7,1177.6,207.20K,2.40%
4/24/2015,1175,1193.0,1195.4,1174.1,156.38K,-1.62%
4/23/2015,1194.3,1186.9,1197.4,1183.6,118.11K,0.62%
4/22/2015,1186.9,1202.2,1204.4,1185.0,152.18K,-1.35%
4/21/2015,1203.1,1195.8,1203.7,1192.5,104.71K,0.79%
4/20/2015,1193.7,1204.4,1209.0,1190.8,137.02K,-0.78%
4/17/2015,1203.1,1198.6,1207.8,1197.0,111.55K,0.43%
4/16/2015,1198,1201.8,1208.8,1194.3,157.42K,-0.27%
4/15/2015,1201.3,1192.2,1204.4,1188.3,129.20K,0.73%
4/14/2015,1192.6,1198.8,1201.3,1183.5,161.06K,-0.56%
4/13/2015,1199.3,1207.2,1209.3,1196.1,109.55K,-0.44%
4/10/2015,1204.6,1193.8,1210.6,1192.9,124.84K,0.92%
4/9/2015,1193.6,1202.6,1203.3,1192.4,110.16K,-0.79%
4/8/2015,1203.1,1208.7,1212.5,1197.4,116.32K,-0.62%
4/7/2015,1210.6,1214.7,1215.9,1207.5,85.86K,-0.66%
4/6/2015,1218.6,1212.6,1224.5,1212.6,106.01K,1.47%
4/3/2015,1200.9,1200.9,1200.9,1200.9,,0.00%
4/2/2015,1200.9,1204.3,1207.4,1194.8,115.65K,-0.60%
4/1/2015,1208.2,1183.2,1208.7,1180.5,151.14K,2.11%
3/31/2015,1183.2,1185.5,1190.6,1178.2,114.97K,-0.18%
3/30/2015,1185.3,1198.6,1199.6,1182.2,131.45K,-1.25%
3/27/2015,1200.3,1203.4,1205.0,1192.5,1.42K,-0.41%
3/26/2015,1205.3,1195.8,1219.7,1194.5,1.01K,0.65%
3/25/2015,1197.5,1191.8,1199.5,1188.0,0.39K,0.49%
3/24/2015,1191.7,1186.0,1194.3,1185.4,0.38K,0.31%
3/23/2015,1188,1183.9,1191.1,1179.2,0.16K,0.25%
3/20/2015,1185,1171.5,1186.7,1168.9,0.26K,1.33%
3/19/2015,1169.4,1167.8,1174.9,1159.0,0.19K,1.54%
3/18/2015,1151.7,1148.7,1173.6,1145.7,0.28K,0.27%
3/17/2015,1148.6,1154.5,1156.9,1142.5,0.09K,-0.43%
3/16/2015,1153.6,1157.0,1163.5,1150.0,0.12K,0.07%
3/13/2015,1152.8,1153.7,1160.0,1152.5,0.12K,0.03%
3/12/2015,1152.4,1154.7,1163.6,1148.5,0.10K,0.11%
3/11/2015,1151.1,1161.5,1161.5,1147.1,0.06K,-0.82%
3/10/2015,1160.6,1166.5,1168.5,1155.2,0.37K,-0.55%
3/9/2015,1167,1170.0,1174.5,1169.3,0.05K,0.19%
3/6/2015,1164.8,1199.6,1199.6,1167.0,0.05K,-2.67%
3/5/2015,1196.7,1204.3,1207.0,1197.0,0.02K,-0.39%
3/4/2015,1201.4,1205.4,1205.9,1200.7,0.01K,-0.29%
3/3/2015,1204.9,1208.1,1210.3,1199.4,0.02K,-0.31%
3/2/2015,1208.7,1219.0,1219.0,1212.1,0.01K,-0.40%
2/27/2015,1213.5,1213.7,1215.9,1205.3,0.01K,0.25%
2/26/2015,1210.5,1210.5,1210.5,1210.5,137.28K,0.75%
2/25/2015,1201.5,1200.8,1211.7,1200.7,106.08K,0.35%
2/24/2015,1197.3,1201.9,1204.4,1190.0,116.61K,-0.29%
2/23/2015,1200.8,1203.5,1210.3,1190.6,115.22K,-0.34%
2/20/2015,1204.9,1208.0,1215.3,1197.7,109.25K,-0.22%
2/19/2015,1207.6,1212.5,1222.9,1205.2,115.72K,0.62%
2/18/2015,1200.2,1209.3,1213.4,1197.2,121.13K,-0.70%
2/17/2015,1208.6,1227.5,1236.7,1203.3,181.84K,0.00%
2/16/2015,1208.6,1227.5,1236.7,1203.3,181.84K,-1.51%
2/13/2015,1227.1,1223.0,1234.9,1222.5,96.37K,0.52%
2/12/2015,1220.7,1218.3,1232.8,1218.0,109.41K,0.09%
2/11/2015,1219.6,1234.1,1238.7,1216.5,116.28K,-1.02%
2/10/2015,1232.2,1238.3,1245.9,1230.6,97.14K,-0.75%
2/9/2015,1241.5,1235.9,1243.6,1234.4,92.65K,0.56%
2/6/2015,1234.6,1266.4,1269.0,1228.2,205.10K,-2.23%
2/5/2015,1262.7,1270.4,1274.6,1256.1,113.83K,-0.14%
2/4/2015,1264.5,1261.5,1273.3,1256.9,136.18K,0.33%
2/3/2015,1260.3,1275.6,1286.5,1255.8,181.99K,-1.30%
2/2/2015,1276.9,1283.0,1283.9,1266.5,119.88K,-0.18%
1/30/2015,1279.2,1259.0,1285.4,1257.5,163.88K,1.86%
1/29/2015,1255.9,1284.0,1286.6,1252.1,243.65K,-2.39%
1/28/2015,1286.6,1292.5,1293.9,1280.0,0.90K,-0.44%
1/27/2015,1292.3,1281.4,1297.8,1273.4,0.99K,0.97%
1/26/2015,1279.9,1295.7,1299.7,1276.4,1.33K,-1.03%
1/23/2015,1293.2,1301.7,1302.2,1285.8,0.73K,-0.62%
1/22/2015,1301.3,1291.4,1307.1,1280.0,0.92K,0.54%
1/21/2015,1294.3,1293.6,1307.4,1285.8,0.54K,-0.03%
1/20/2015,1294.7,1280.1,1297.0,1273.8,0.37K,0.04%
1/19/2015,1294.2,1280.7,1297.2,1272.1,249.78K,1.32%
1/16/2015,1277.4,1263.6,1281.9,1255.9,0.53K,0.96%
1/15/2015,1265.2,1230.8,1266.6,1227.5,0.49K,2.45%
1/14/2015,1234.9,1232.3,1244.6,1226.6,0.32K,0.01%
1/13/2015,1234.8,1232.7,1243.4,1228.4,0.56K,0.13%
1/12/2015,1233.2,1225.3,1235.8,1218.9,0.13K,1.37%
1/9/2015,1216.5,1208.8,1223.7,1208.3,0.11K,0.64%
1/8/2015,1208.8,1213.8,1216.4,1206.9,0.13K,-0.18%
1/7/2015,1211,1217.5,1217.5,1210.0,0.07K,-0.71%
1/6/2015,1219.7,1206.1,1222.0,1206.0,0.13K,1.27%
1/5/2015,1204.4,1196.4,1205.2,1189.1,0.22K,1.50%
1/2/2015,1186.6,1187.2,1193.3,1171.6,0.03K,0.18%
12/31/2014,1184.5,1199.1,1199.6,1199.0,0.01K,-1.36%
12/30/2014,1200.8,1200.8,1200.8,1200.8,141.72K,1.60%
12/29/2014,1181.9,1194.9,1197.5,1178.6,85.91K,-1.12%
12/26/2014,1195.3,1175.2,1199.1,1175.2,67.18K,1.86%
12/24/2014,1173.5,1176.8,1181.2,1172.7,43.63K,-0.38%
12/23/2014,1178,1176.1,1184.9,1172.4,105.53K,-0.15%
12/22/2014,1179.8,1196.0,1203.6,1170.7,132.15K,-1.35%
12/19/2014,1196,1198.0,1201.5,1193.2,73.33K,0.10%
12/18/2014,1194.8,1189.4,1213.9,1188.5,137.34K,0.03%
12/17/2014,1194.5,1195.3,1203.1,1182.0,169.51K,0.02%
12/16/2014,1194.3,1195.4,1223.9,1187.8,231.51K,-1.11%
12/15/2014,1207.7,1222.0,1225.0,1191.3,152.38K,-1.21%
12/12/2014,1222.5,1227.9,1228.9,1214.8,121.18K,-0.25%
12/11/2014,1225.6,1226.2,1233.4,1216.4,143.67K,-0.31%
12/10/2014,1229.4,1231.2,1238.9,1225.2,143.32K,-0.21%
12/9/2014,1232,1203.8,1239.0,1199.5,241.26K,3.10%
12/8/2014,1194.9,1191.2,1209.3,1187.3,107.51K,0.38%
12/5/2014,1190.4,1205.9,1208.5,1186.4,157.20K,-1.43%
12/4/2014,1207.7,1209.3,1213.5,1201.1,117.72K,-0.08%
12/3/2014,1208.7,1197.6,1215.0,1193.5,145.11K,0.78%
12/2/2014,1199.4,1212.6,1212.6,1191.4,169.35K,-1.54%
12/1/2014,1218.1,1159.4,1221.0,1141.7,342.31K,3.62%
11/28/2014,1175.5,1197.8,1199.3,1163.9,254.47K,0.00%
11/27/2014,1175.5,1197.8,1199.3,1163.9,254.47K,-1.84%
11/26/2014,1197.5,1201.6,1201.6,1194.6,121.78K,0.00%
11/25/2014,1197.5,1198.3,1202.8,1189.9,1.00K,0.11%
11/24/2014,1196.2,1201.4,1203.5,1193.2,0.51K,-0.15%
11/21/2014,1198,1193.3,1207.0,1188.0,0.46K,0.58%
11/20/2014,1191.1,1181.8,1196.2,1178.4,0.49K,-0.26%
11/19/2014,1194.2,1194.7,1201.2,1175.0,0.92K,-0.27%
11/18/2014,1197.4,1185.2,1204.2,1185.2,0.37K,1.15%
11/17/2014,1183.8,1182.8,1192.8,1181.8,0.32K,-0.18%
11/14/2014,1185.9,1160.1,1193.1,1148.3,0.71K,2.07%
11/13/2014,1161.9,1160.9,1167.2,1153.9,0.20K,0.21%
11/12/2014,1159.5,1162.6,1165.2,1157.4,0.13K,-0.34%
11/11/2014,1163.5,1152.3,1172.0,1149.3,0.11K,0.28%
11/10/2014,1160.2,1177.9,1178.0,1147.5,0.15K,-0.85%
11/7/2014,1170.2,1140.9,1175.0,1133.6,0.08K,2.39%
11/6/2014,1142.9,1143.2,1146.8,1139.0,0.03K,-0.28%
11/5/2014,1146.1,1169.2,1169.2,1138.8,0.09K,-1.88%
11/4/2014,1168.1,1165.5,1171.2,1164.1,0.07K,-0.18%
11/3/2014,1170.2,1168.8,1173.0,1166.8,0.03K,-0.15%
10/31/2014,1172,1171.9,1174.9,1163.2,0.02K,-2.25%
10/30/2014,1199,1199.0,1199.0,1199.0,210.42K,-2.11%
10/29/2014,1224.9,1227.8,1230.4,1208.2,131.45K,-0.37%
10/28/2014,1229.4,1225.8,1235.5,1222.2,124.20K,0.01%
10/27/2014,1229.3,1230.6,1232.1,1225.2,86.31K,-0.20%
10/24/2014,1231.8,1233.5,1234.7,1228.7,93.37K,0.22%
10/23/2014,1229.1,1241.7,1244.9,1226.3,140.07K,-1.32%
10/22/2014,1245.5,1248.9,1250.2,1240.7,113.41K,-0.50%
10/21/2014,1251.7,1246.8,1255.6,1245.7,151.08K,0.56%
10/20/2014,1244.7,1239.1,1249.3,1234.9,96.27K,0.46%
10/17/2014,1239,1239.5,1242.1,1232.0,117.55K,-0.18%
10/16/2014,1241.2,1242.2,1245.6,1235.2,180.59K,-0.29%
10/15/2014,1244.8,1233.3,1250.3,1222.0,258.10K,0.85%
10/14/2014,1234.3,1237.3,1238.6,1231.1,113.55K,0.35%
10/13/2014,1230,1224.8,1238.0,1223.6,119.92K,0.68%
10/10/2014,1221.7,1224.0,1225.7,1217.6,121.36K,-0.29%
10/9/2014,1225.3,1221.1,1234.0,1219.3,165.36K,1.60%
10/8/2014,1206,1209.8,1224.5,1205.1,192.01K,-0.53%
10/7/2014,1212.4,1207.8,1214.1,1203.0,142.51K,0.42%
10/6/2014,1207.3,1192.0,1209.9,1183.3,147.76K,1.21%
10/3/2014,1192.9,1213.9,1215.7,1190.3,186.09K,-1.83%
10/2/2014,1215.1,1213.4,1224.0,1209.1,148.82K,-0.03%
10/1/2014,1215.5,1209.4,1220.0,1205.0,146.54K,0.32%
9/30/2014,1211.6,1215.7,1220.7,1204.3,182.52K,-0.59%
9/29/2014,1218.8,1219.1,1223.9,1215.3,105.76K,0.33%
9/26/2014,1214.8,1227.7,1230.2,1212.5,0.24K,-0.55%
9/25/2014,1221.5,1216.6,1224.7,1208.5,0.21K,0.21%
9/24/2014,1219,1222.9,1225.0,1216.4,0.07K,-0.20%
9/23/2014,1221.5,1219.2,1235.6,1217.0,0.10K,0.35%
9/22/2014,1217.3,1215.9,1220.0,1211.7,0.04K,0.11%
9/19/2014,1216,1219.5,1224.6,1214.9,0.05K,-0.85%
9/18/2014,1226.4,1220.0,1227.2,1218.9,0.10K,-0.73%
9/17/2014,1235.4,1237.4,1238.7,1221.8,0.29K,-0.06%
9/16/2014,1236.2,1233.0,1240.2,1232.4,0.34K,0.14%
9/15/2014,1234.5,1232.4,1235.8,1232.4,0.04K,0.29%
9/12/2014,1230.9,1232.8,1239.1,1228.6,0.21K,-0.60%
9/11/2014,1238.3,1247.4,1250.0,1237.4,0.25K,-0.52%
9/10/2014,1244.8,1251.4,1251.4,1244.8,0.02K,-0.26%
9/9/2014,1248,1257.2,1257.7,1248.1,0.02K,-0.47%
9/8/2014,1253.9,1268.3,1268.3,1268.3,0.01K,-1.03%
9/5/2014,1266.9,1262.8,1272.4,1262.8,0.02K,0.06%
9/4/2014,1266.2,1273.3,1274.2,1261.0,0.01K,-0.30%
9/3/2014,1270,1267.1,1268.0,1262.2,0.01K,0.40%
9/2/2014,1264.9,1264.7,1265.3,1264.1,0.02K,-0.01%
9/1/2014,1265,1288.5,1290.9,1263.1,190.58K,-1.72%
8/29/2014,1287.2,1291.1,1297.3,1290.1,0.05K,-0.21%
8/28/2014,1289.9,1289.9,1289.9,1289.9,110.17K,0.58%
8/27/2014,1282.5,1280.9,1287.3,1280.3,6.28K,-0.14%
8/26/2014,1284.3,1275.1,1290.6,1274.8,4.32K,0.49%
8/25/2014,1278,1279.3,1280.8,1274.1,1.93K,-0.10%
8/22/2014,1279.3,1277.4,1282.9,1274.0,2.68K,0.38%
8/21/2014,1274.5,1291.1,1291.2,1272.6,6.03K,-1.53%
8/20/2014,1294.3,1295.3,1298.0,1287.7,4.28K,-0.12%
8/19/2014,1295.9,1298.7,1302.8,1294.1,4.35K,-0.20%
8/18/2014,1298.5,1304.7,1304.7,1295.8,2.89K,-0.53%
8/15/2014,1305.4,1312.8,1315.6,1292.4,6.68K,-0.72%
8/14/2014,1314.9,1312.8,1320.8,1309.4,4.27K,0.09%
8/13/2014,1313.7,1308.6,1315.4,1305.3,2.38K,0.30%
8/12/2014,1309.8,1308.3,1318.3,1306.1,9.71K,0.01%
8/11/2014,1309.7,1310.0,1311.9,1305.6,2.97K,-0.03%
8/8/2014,1310.1,1313.7,1323.1,1305.0,12.76K,-0.11%
8/7/2014,1311.6,1306.3,1315.5,1302.3,7.60K,0.32%
8/6/2014,1307.4,1288.1,1310.2,1287.9,9.61K,1.77%
8/5/2014,1284.6,1288.5,1294.3,1282.6,5.80K,-0.29%
8/4/2014,1288.3,1294.9,1295.5,1286.4,3.58K,-0.45%
8/1/2014,1294.1,1283.6,1297.3,1280.5,4.91K,0.95%
7/31/2014,1281.9,1296.0,1297.8,1280.6,7.07K,-1.08%
7/30/2014,1295.9,1300.1,1304.0,1292.2,6.02K,-0.24%
7/29/2014,1299,1305.1,1312.1,1296.8,1.24K,-0.39%
7/28/2014,1304.1,1305.9,1309.6,1302.4,1.21K,0.01%
7/25/2014,1304,1294.3,1309.2,1292.2,0.70K,0.98%
7/24/2014,1291.4,1304.9,1305.3,1288.6,0.32K,-1.06%
7/23/2014,1305.3,1308.2,1312.0,1304.7,0.10K,-0.12%
7/22/2014,1306.9,1312.6,1316.3,1303.6,0.19K,-0.58%
7/21/2014,1314.5,1311.2,1319.1,1310.3,0.13K,0.34%
7/18/2014,1310,1321.7,1325.1,1307.4,0.24K,-0.57%
7/17/2014,1317.5,1300.3,1324.7,1300.3,0.25K,1.31%
7/16/2014,1300.4,1295.7,1303.9,1295.7,0.16K,0.21%
7/15/2014,1297.7,1309.5,1314.0,1294.3,0.18K,-0.73%
7/14/2014,1307.3,1341.0,1341.0,1305.7,0.28K,-2.29%
7/11/2014,1338,1337.0,1340.0,1336.9,0.27K,-0.13%
7/10/2014,1339.8,1328.8,1346.8,1328.8,0.41K,1.12%
7/9/2014,1325,1322.5,1333.0,1322.5,2.21K,0.60%
7/8/2014,1317.1,1320.8,1325.4,1315.3,0.35K,-0.04%
7/7/2014,1317.6,1320.8,1318.7,1314.0,2.75K,0.05%
7/4/2014,1317,1321.4,1321.7,1312.1,113.07K,-0.31%
7/3/2014,1321.1,1324.8,1325.1,1319.1,1.35K,-0.77%
7/2/2014,1331.3,1326.1,1331.0,1322.6,1.38K,0.35%
7/1/2014,1326.7,1328.9,1330.1,1325.2,0.02K,0.35%
6/30/2014,1322.1,1315.6,1330.2,1313.8,0.05K,0.15%
6/27/2014,1320.1,1320.1,1320.1,1320.1,104.66K,0.24%
6/26/2014,1317,1318.7,1320.6,1306.8,134.79K,-0.42%
6/25/2014,1322.6,1318.9,1325.6,1305.4,136.62K,0.10%
6/24/2014,1321.3,1318.1,1326.6,1314.5,123.88K,0.22%
6/23/2014,1318.4,1314.9,1319.2,1310.4,109.39K,0.14%
6/20/2014,1316.6,1320.3,1322.5,1307.1,167.79K,0.19%
6/19/2014,1314.1,1278.2,1322.0,1276.2,237.99K,3.25%
6/18/2014,1272.7,1272.1,1279.2,1266.5,87.91K,0.06%
6/17/2014,1272,1271.8,1273.5,1258.0,112.83K,-0.26%
6/16/2014,1275.3,1276.8,1285.1,1270.5,98.25K,0.09%
6/13/2014,1274.1,1273.4,1278.1,1270.9,83.63K,0.01%
6/12/2014,1274,1261.1,1275.1,1260.0,117.42K,1.01%
6/11/2014,1261.2,1260.3,1265.5,1257.9,77.04K,0.09%
6/10/2014,1260.1,1252.7,1263.8,1250.1,107.08K,0.49%
6/9/2014,1253.9,1253.0,1257.3,1251.6,53.77K,0.11%
6/6/2014,1252.5,1253.7,1258.2,1245.7,112.94K,-0.06%
6/5/2014,1253.3,1244.3,1257.9,1241.2,125.57K,0.72%
6/4/2014,1244.3,1244.9,1249.5,1242.8,76.99K,-0.02%
6/3/2014,1244.5,1244.1,1247.9,1240.2,90.05K,0.04%
6/2/2014,1244,1250.5,1251.0,1241.1,91.40K,-0.16%
5/30/2014,1246,1255.9,1260.6,1242.2,136.54K,-0.88%
5/29/2014,1257.1,1258.9,1261.5,1251.4,140.23K,-0.20%
5/28/2014,1259.6,1265.1,1267.1,1256.4,0.61K,-0.47%
5/27/2014,1265.6,1291.0,1293.9,1263.3,0.84K,0.01%
5/26/2014,1265.5,1293.6,1294.8,1263.2,252.10K,-2.04%
5/23/2014,1291.8,1295.2,1295.3,1287.0,0.26K,-0.25%
5/22/2014,1295.1,1292.1,1303.4,1292.1,0.11K,0.54%
5/21/2014,1288.2,1295.1,1295.9,1284.0,0.12K,-0.50%
5/20/2014,1294.7,1294.0,1296.5,1286.7,0.14K,0.06%
5/19/2014,1293.9,1301.1,1304.0,1293.0,0.04K,0.03%
5/16/2014,1293.5,1296.0,1296.0,1288.0,0.09K,-0.02%
5/15/2014,1293.8,1305.3,1305.6,1294.0,0.08K,-0.94%
5/14/2014,1306.1,1292.7,1307.7,1292.0,0.08K,0.86%
5/13/2014,1295,1293.7,1297.1,1290.5,0.03K,-0.07%
5/12/2014,1295.9,1284.0,1303.4,1284.0,0.06K,0.63%
5/9/2014,1287.8,1289.6,1294.5,1286.4,0.02K,-0.01%
5/8/2014,1287.9,1290.2,1294.6,1286.9,0.06K,-0.09%
5/7/2014,1289.1,1310.6,1310.6,1288.0,0.07K,-1.51%
5/6/2014,1308.8,1310.2,1310.2,1306.4,0.02K,-0.05%
5/5/2014,1309.5,1306.3,1315.3,1306.3,0.03K,0.49%
5/2/2014,1303.1,1276.0,1304.0,1276.0,0.04K,1.52%
5/1/2014,1283.6,1288.9,1288.9,1279.0,0.01K,-0.96%
4/30/2014,1296,1296.0,1296.0,1296.0,139.27K,-0.03%
4/29/2014,1296.4,1296.4,1296.4,1296.4,103.82K,-0.20%
4/28/2014,1299,1303.2,1306.6,1292.1,102.41K,-0.14%
4/25/2014,1300.8,1293.8,1305.2,1290.4,107.96K,0.79%
4/24/2014,1290.6,1283.9,1299.0,1268.4,189.29K,0.47%
